Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2025-04-01,KOTAKBANK.NS,434.8599853515625,435.70001220703125,427.17999267578125,429.17999267578125,428.68572998046875,18754695.0
2025-04-01,LT.NS,3480.0,3501.60009765625,3430.0,3436.800048828125,3405.04345703125,1935147.0
2025-04-01,M&M.NS,2652.800048828125,2728.0,2623.14990234375,2637.89990234375,2616.875732421875,3300417.0
2025-04-01,MARUTI.NS,11480.0,11545.7998046875,11290.0,11481.099609375,11358.166015625,498244.0
2025-04-01,MAXHEALTH.NS,1106.0,1123.1500244140625,1079.4000244140625,1083.5999755859375,1082.3509521484375,1308510.0
2025-04-01,NESTLEIND.NS,1130.949951171875,1143.925048828125,1109.050048828125,1117.0,1106.349853515625,2040110.0
2025-04-01,NTPC.NS,352.3500061035156,362.8999938964844,350.8500061035156,352.1499938964844,343.0953063964844,18736320.0
2025-04-01,ONGC.NS,247.0,252.1999969482422,246.6999969482422,248.07000732421875,235.33270263671875,11258957.0
2025-04-01,PIDILITIND.NS,1424.6500244140625,1437.4749755859375,1410.5,1413.2750244140625,1403.6422119140625,254152.0
2025-04-01,POWERGRID.NS,289.6000061035156,296.95001220703125,287.0,289.29998779296875,280.14398193359375,11603556.0
2025-04-01,RELIANCE.NS,1264.5999755859375,1277.9000244140625,1249.300048828125,1252.5999755859375,1247.6170654296875,12099648.0
2025-04-01,SBILIFE.NS,1537.75,1566.4000244140625,1535.3499755859375,1545.25,1543.1048583984375,937836.0
2025-04-01,SBIN.NS,766.7999877929688,782.75,763.2000122070312,771.7000122070312,756.5096435546875,7011125.0
2025-04-01,SHREECEM.NS,30546.150390625,30609.44921875,30057.150390625,30246.400390625,30102.154296875,19571.0
2025-04-01,SHRIRAMFIN.NS,652.0,653.9000244140625,633.9000244140625,637.4500122070312,630.759521484375,7600903.0
2025-04-01,SIEMENS.NS,3075.877197265625,3143.38232421875,3052.397216796875,3069.97802734375,3069.97802734375,562131.0
2025-04-01,SILVERBEES.NS,97.94999694824219,97.94999694824219,96.4000015258789,96.72000122070312,96.72000122070312,9561986.0
2025-04-01,SUNPHARMA.NS,1731.0,1733.949951171875,1681.5999755859375,1698.3499755859375,1681.8526611328125,4142445.0
2025-04-01,TATACONSUM.NS,1003.0,1014.5499877929688,989.25,992.25,984.9501342773438,1045548.0
2025-04-01,TATAPOWER.NS,372.45001220703125,379.75,370.6000061035156,374.75,372.5573425292969,3414174.0
2025-04-01,TATASTEEL.NS,152.07000732421875,155.33999633789062,152.07000732421875,153.1199951171875,149.63052368164062,29142122.0
2025-04-01,TCS.NS,3572.699951171875,3584.0,3525.0,3550.800048828125,3432.1865234375,2618493.0
2025-04-01,TECHM.NS,1402.0,1416.949951171875,1385.4000244140625,1395.1500244140625,1355.918701171875,1578367.0
2025-04-01,TITAN.NS,3053.699951171875,3075.699951171875,2982.0,2986.949951171875,2977.98779296875,1068622.0
2025-04-01,TRENT.NS,5350.85009765625,5614.9501953125,5334.2001953125,5576.75,5571.9228515625,2260895.0
2025-04-01,TVSMOTOR.NS,2425.0,2459.199951171875,2392.89990234375,2440.85009765625,2440.85009765625,463333.0
2025-04-01,ULTRACEMCO.NS,11350.0,11565.650390625,11337.150390625,11378.650390625,11306.978515625,263144.0
2025-04-01,VEDL.NS,458.0,465.70001220703125,454.6000061035156,457.3999938964844,434.2831115722656,4385769.0
2025-04-01,WIPRO.NS,260.3500061035156,263.0,258.5,262.6000061035156,251.0528564453125,8388635.0
2025-04-01,^NSEI,23341.099609375,23565.150390625,23136.400390625,23165.69921875,23165.69921875,314300.0
2025-04-02,ADANIENT.NS,2339.75,2378.85009765625,2314.550048828125,2369.39990234375,2368.225830078125,573928.0
2025-04-02,ADANIGREEN.NS,926.9000244140625,945.0999755859375,910.7000122070312,943.0499877929688,943.0499877929688,2965379.0
2025-04-02,ADANIPORTS.NS,1182.4000244140625,1198.949951171875,1167.3499755859375,1195.449951171875,1189.6619873046875,1232853.0
2025-04-02,ADANIPOWER.NS,101.54000091552734,103.5999984741211,100.37000274658203,102.70999908447266,102.70999908447266,15972735.0
2025-04-02,AMBUJACEM.NS,527.5999755859375,536.5499877929688,524.3499755859375,534.0499877929688,532.1021118164062,1395075.0
2025-04-02,APOLLOHOSP.NS,6632.2998046875,6746.39990234375,6632.2998046875,6732.14990234375,6714.62939453125,292940.0
2025-04-02,ASIANPAINT.NS,2328.0,2328.39990234375,2292.14990234375,2306.64990234375,2282.00146484375,792693.0
2025-04-02,AXISBANK.NS,1091.699951171875,1095.5999755859375,1080.75,1084.449951171875,1083.52392578125,4065344.0
2025-04-02,BAJAJ-AUTO.NS,7962.0,8083.7998046875,7945.0,8072.9501953125,7873.40673828125,237191.0
2025-04-02,BAJAJFINSV.NS,1946.300048828125,1963.5,1920.949951171875,1930.949951171875,1930.0096435546875,1057344.0
2025-04-02,BAJFINANCE.NS,873.0,875.9849853515625,861.2000122070312,866.9249877929688,861.6084594726562,6464950.0
2025-04-02,BEL.NS,289.8999938964844,290.75,274.45001220703125,282.3999938964844,280.552001953125,52653587.0
2025-04-02,BHARTIARTL.NS,1720.0,1760.4000244140625,1716.949951171875,1754.5999755859375,1740.0533447265625,6431226.0
2025-04-02,BPCL.NS,283.04998779296875,288.04998779296875,277.70001220703125,286.79998779296875,269.19268798828125,12058406.0
2025-04-02,BRITANNIA.NS,4905.7998046875,5055.0,4900.7998046875,5037.39990234375,4972.23828125,459267.0
2025-04-02,CIPLA.NS,1441.0,1464.0,1428.4000244140625,1452.3499755859375,1436.9993896484375,1054143.0
2025-04-02,COALINDIA.NS,401.6000061035156,401.6000061035156,391.5,397.5,371.3895263671875,4197123.0
2025-04-02,DABUR.NS,496.1499938964844,497.6000061035156,484.45001220703125,495.75,488.24981689453125,2835760.0
2025-04-02,DIVISLAB.NS,5550.5498046875,5681.4501953125,5535.0,5666.0,5640.3173828125,316866.0
2025-04-02,DLF.NS,662.5,685.0,658.0499877929688,683.1500244140625,678.189453125,3607433.0
2025-04-02,DRREDDY.NS,1150.0,1152.699951171875,1135.0,1150.0,1142.75244140625,2071245.0
2025-04-02,EICHERMOT.NS,5361.7001953125,5393.9501953125,5311.25,5355.5,5286.9462890625,365908.0
2025-04-02,ETERNAL.NS,203.5,212.60000610351562,202.0,212.02999877929688,212.02999877929688,59441440.0
2025-04-02,GODREJCP.NS,1149.3499755859375,1164.199951171875,1136.0,1162.6500244140625,1143.316650390625,728473.0
2025-04-02,GOLDBEES.NS,77.4800033569336,77.4800033569336,75.7300033569336,76.2300033569336,76.2300033569336,36083347.0
2025-04-02,GRASIM.NS,2619.0,2633.39990234375,2601.050048828125,2616.5,2607.01611328125,413523.0
2025-04-02,HCLTECH.NS,1515.0,1538.550048828125,1506.4000244140625,1527.550048828125,1475.8306884765625,3167863.0
2025-04-02,HDFCBANK.NS,885.3499755859375,899.5999755859375,885.3499755859375,898.4500122070312,886.4676513671875,11573564.0
2025-04-02,HDFCLIFE.NS,693.2999877929688,701.75,690.2000122070312,696.1500244140625,694.2310791015625,3047499.0
2025-04-02,HEROMOTOCO.NS,3770.0,3789.800048828125,3732.89990234375,3783.949951171875,3656.31884765625,321687.0
2025-04-02,HINDALCO.NS,668.7000122070312,669.0,652.75,661.2000122070312,656.3864135742188,8357384.0
2025-04-02,HINDUNILVR.NS,2243.699951171875,2243.699951171875,2190.050048828125,2237.89990234375,2197.33740234375,1351493.0
2025-04-02,ICICIBANK.NS,1322.1500244140625,1337.949951171875,1322.1500244140625,1331.25,1321.056640625,8042214.0
2025-04-02,INDIGO.NS,5028.0,5082.75,5000.0,5068.25,5059.69970703125,418272.0
2025-04-02,INDUSINDBK.NS,682.7000122070312,708.4000244140625,675.0,702.4500122070312,702.4500122070312,14993840.0
2025-04-02,INDUSTOWER.NS,352.3999938964844,362.70001220703125,350.0,361.29998779296875,361.29998779296875,8411874.0
2025-04-02,INFY.NS,1535.199951171875,1555.6500244140625,1535.199951171875,1550.1500244140625,1505.593017578125,6193478.0
2025-04-02,IOC.NS,130.82000732421875,131.5,128.0,131.30999755859375,123.1550064086914,8531198.0
2025-04-02,ITC.NS,407.04998779296875,410.0,406.04998779296875,409.04998779296875,393.40472412109375,8001323.0
2025-04-02,JIOFIN.NS,230.99000549316406,230.99000549316406,225.3000030517578,229.77999877929688,229.4222412109375,16203180.0
2025-04-02,JSWSTEEL.NS,1058.0999755859375,1066.3499755859375,1046.25,1055.9000244140625,1053.0643310546875,878958.0
2025-04-02,KOTAKBANK.NS,428.20001220703125,432.1300048828125,427.92999267578125,430.9200134277344,430.42376708984375,10660960.0
2025-04-02,LT.NS,3433.0,3457.75,3408.0,3419.89990234375,3388.299560546875,1338839.0
2025-04-02,M&M.NS,2631.10009765625,2660.0,2625.300048828125,2637.550048828125,2616.528564453125,2243574.0
2025-04-02,MARUTI.NS,11481.099609375,11732.0,11410.0498046875,11716.099609375,11590.6494140625,452994.0
2025-04-02,MAXHEALTH.NS,1094.0999755859375,1099.1500244140625,1079.699951171875,1094.75,1093.4881591796875,873303.0
2025-04-02,NESTLEIND.NS,1115.0,1115.0,1074.0,1105.3499755859375,1094.8109130859375,2601704.0
2025-04-02,NTPC.NS,352.1499938964844,353.45001220703125,347.04998779296875,351.75,342.70562744140625,13593404.0
2025-04-02,ONGC.NS,250.0500030517578,251.5,248.0,250.63999938964844,237.77073669433594,15337906.0
2025-04-02,PIDILITIND.NS,1414.5,1433.0,1407.800048828125,1425.4749755859375,1415.759033203125,420010.0
2025-04-02,POWERGRID.NS,286.8500061035156,289.75,284.5,286.75,277.6746520996094,11679536.0
2025-04-02,RELIANCE.NS,1247.550048828125,1255.550048828125,1243.9000244140625,1251.1500244140625,1246.1729736328125,10142590.0
2025-04-02,SBILIFE.NS,1543.0,1563.1500244140625,1542.300048828125,1559.8499755859375,1557.6845703125,1876774.0
2025-04-02,SBIN.NS,772.2999877929688,777.0,764.2999877929688,775.9500122070312,760.6759643554688,5458436.0
2025-04-02,SHREECEM.NS,30498.80078125,30499.0,30037.05078125,30273.400390625,30129.025390625,52150.0
2025-04-02,SHRIRAMFIN.NS,640.0,644.0,630.5,639.4000244140625,632.6891479492188,4387926.0
2025-04-02,SIEMENS.NS,3070.00732421875,3111.684326171875,3018.351318359375,3101.0302734375,3101.0302734375,634342.0
2025-04-02,SILVERBEES.NS,96.69999694824219,97.01000213623047,95.76000213623047,96.8499984741211,96.8499984741211,7893352.0
2025-04-02,SUNPHARMA.NS,1695.0,1718.449951171875,1685.9000244140625,1713.6500244140625,1697.0040283203125,3369489.0
2025-04-02,TATACONSUM.NS,1018.0,1073.1500244140625,1015.0,1062.699951171875,1054.8818359375,8717812.0
2025-04-02,TATAPOWER.NS,374.75,379.20001220703125,368.29998779296875,378.25,376.036865234375,3283925.0
2025-04-02,TATASTEEL.NS,154.0,156.25,152.27000427246094,154.69000244140625,151.1647491455078,24977582.0
2025-04-02,TCS.NS,3544.0,3564.10009765625,3530.050048828125,3543.949951171875,3425.5654296875,1764313.0
2025-04-02,TECHM.NS,1397.1500244140625,1426.050048828125,1397.1500244140625,1423.050048828125,1383.0343017578125,1617949.0
2025-04-02,TITAN.NS,3011.0,3105.0,2971.14990234375,3098.449951171875,3089.1533203125,1674921.0
2025-04-02,TRENT.NS,5630.5498046875,5702.0,5515.7998046875,5682.5,5677.58154296875,1491897.0
2025-04-02,TVSMOTOR.NS,2450.0,2518.449951171875,2443.550048828125,2496.10009765625,2496.10009765625,832671.0
2025-04-02,ULTRACEMCO.NS,11360.0,11360.0,11178.099609375,11250.9501953125,11180.0830078125,376468.0
2025-04-02,VEDL.NS,454.0,459.45001220703125,449.75,457.6499938964844,434.5204772949219,4104869.0
2025-04-02,WIPRO.NS,262.79998779296875,265.54998779296875,261.1000061035156,263.6000061035156,252.00889587402344,7136992.0
2025-04-02,^NSEI,23192.599609375,23350.0,23158.44921875,23332.349609375,23332.349609375,341000.0
2025-04-03,ADANIENT.NS,2339.75,2429.89990234375,2339.699951171875,2410.800048828125,2409.60546875,1023200.0
2025-04-03,ADANIGREEN.NS,927.0,966.5,927.0,955.2999877929688,955.2999877929688,3305378.0
2025-04-03,ADANIPORTS.NS,1170.25,1205.800048828125,1170.25,1199.9000244140625,1194.090576171875,1300511.0
2025-04-03,ADANIPOWER.NS,102.0,107.61000061035156,101.62000274658203,105.7699966430664,105.7699966430664,41657105.0
2025-04-03,AMBUJACEM.NS,530.6500244140625,544.2000122070312,530.5,540.7000122070312,538.7279052734375,857218.0
2025-04-03,APOLLOHOSP.NS,6675.0498046875,6774.9501953125,6660.0498046875,6671.35009765625,6653.98779296875,312519.0
2025-04-03,ASIANPAINT.NS,2295.0,2354.89990234375,2289.800048828125,2349.39990234375,2324.294677734375,608846.0
2025-04-03,AXISBANK.NS,1078.9000244140625,1091.949951171875,1075.300048828125,1089.8499755859375,1088.9193115234375,5345660.0
2025-04-03,BAJAJ-AUTO.NS,7940.0498046875,7940.0498046875,7840.0,7912.2001953125,7716.63037109375,470005.0
2025-04-03,BAJAJFINSV.NS,1915.0,1950.0,1904.949951171875,1920.449951171875,1919.5147705078125,1598430.0
2025-04-03,BAJFINANCE.NS,865.0,876.5,846.02001953125,859.4600219726562,854.189208984375,13966330.0
2025-04-03,BEL.NS,283.0,288.25,282.6000061035156,287.5,285.61865234375,20968721.0
2025-04-03,BHARTIARTL.NS,1748.0,1754.949951171875,1735.449951171875,1746.0,1731.524658203125,2341989.0
2025-04-03,BPCL.NS,283.0,291.3999938964844,283.0,286.79998779296875,269.19268798828125,6663148.0
2025-04-03,BRITANNIA.NS,4990.0498046875,5090.0,4982.0,5073.4501953125,5007.822265625,339959.0
2025-04-03,CIPLA.NS,1482.0,1523.300048828125,1480.0,1495.699951171875,1479.8912353515625,3488899.0
2025-04-03,COALINDIA.NS,395.0,400.0,393.20001220703125,397.04998779296875,370.96905517578125,4970602.0
2025-04-03,DABUR.NS,473.95001220703125,483.75,458.20001220703125,465.3999938964844,458.35894775390625,12356973.0
2025-04-03,DIVISLAB.NS,5889.9501953125,5970.0,5729.35009765625,5763.0,5736.8779296875,537669.0
2025-04-03,DLF.NS,677.0499877929688,691.7000122070312,675.5499877929688,680.0499877929688,675.1119384765625,1979635.0
2025-04-03,DRREDDY.NS,1190.5,1226.9000244140625,1149.050048828125,1151.449951171875,1144.193359375,6324685.0
2025-04-03,EICHERMOT.NS,5265.0,5408.2998046875,5265.0,5379.14990234375,5310.29345703125,224286.0
2025-04-03,ETERNAL.NS,208.14999389648438,214.0,208.0,210.89999389648438,210.89999389648438,44447470.0
2025-04-03,GODREJCP.NS,1148.949951171875,1176.699951171875,1138.949951171875,1162.050048828125,1142.7266845703125,927323.0
2025-04-03,GOLDBEES.NS,78.5,80.0,75.70999908447266,75.8499984741211,75.8499984741211,28338299.0
2025-04-03,GRASIM.NS,2595.10009765625,2664.0,2595.10009765625,2651.89990234375,2642.287841796875,298330.0
2025-04-03,HCLTECH.NS,1500.0,1500.0,1465.0,1470.0999755859375,1420.32568359375,3966161.0
2025-04-03,HDFCBANK.NS,890.5499877929688,902.0,888.5,897.4249877929688,885.456298828125,11250038.0
2025-04-03,HDFCLIFE.NS,688.5,697.7999877929688,675.0,692.9000244140625,690.9900512695312,1353987.0
2025-04-03,HEROMOTOCO.NS,3780.0,3807.10009765625,3735.64990234375,3753.35009765625,3626.7509765625,339509.0
2025-04-03,HINDALCO.NS,658.0,658.0,647.5999755859375,652.6500244140625,647.898681640625,5646497.0
2025-04-03,HINDUNILVR.NS,2225.449951171875,2252.89990234375,2220.60009765625,2244.550048828125,2203.866943359375,1310088.0
2025-04-03,ICICIBANK.NS,1321.949951171875,1333.0,1321.25,1329.550048828125,1319.3697509765625,4591008.0
2025-04-03,INDIGO.NS,4999.5,5085.0,4966.89990234375,5003.60009765625,4995.15869140625,950156.0
2025-04-03,INDUSINDBK.NS,694.9500122070312,714.7000122070312,693.5,709.4000244140625,709.4000244140625,6972769.0
2025-04-03,INDUSTOWER.NS,355.3500061035156,360.0,352.8500061035156,358.0,358.0,4129080.0
2025-04-03,INFY.NS,1534.6500244140625,1534.6500244140625,1485.050048828125,1496.5,1453.4849853515625,10459504.0
2025-04-03,IOC.NS,130.10000610351562,133.1999969482422,129.8800048828125,131.05999755859375,122.92052459716797,9909642.0
2025-04-03,ITC.NS,407.04998779296875,410.20001220703125,406.70001220703125,409.3999938964844,393.7413330078125,7059566.0
2025-04-03,JIOFIN.NS,227.0,231.7899932861328,226.5,230.41000366210938,230.05126953125,11752610.0
2025-04-03,JSWSTEEL.NS,1045.0,1055.800048828125,1041.550048828125,1044.050048828125,1041.24609375,1607693.0
2025-04-03,KOTAKBANK.NS,425.79998779296875,430.3399963378906,425.42999267578125,426.5199890136719,426.02880859375,8470190.0
2025-04-03,LT.NS,3400.0,3463.0,3393.0,3420.14990234375,3388.547119140625,1200631.0
2025-04-03,M&M.NS,2607.75,2652.39990234375,2600.25,2611.449951171875,2590.63671875,2361203.0
2025-04-03,MARUTI.NS,11630.5,11802.9501953125,11611.0498046875,11688.099609375,11562.94921875,326624.0
2025-04-03,MAXHEALTH.NS,1094.8499755859375,1124.300048828125,1094.5,1121.300048828125,1120.007568359375,1442279.0
2025-04-03,NESTLEIND.NS,1099.0250244140625,1124.5250244140625,1097.5,1122.824951171875,1112.1192626953125,635716.0
2025-04-03,NTPC.NS,351.75,361.3500061035156,351.75,358.8999938964844,349.6717529296875,10317410.0
2025-04-03,ONGC.NS,248.0,249.6199951171875,242.50999450683594,243.30999755859375,230.8170928955078,11141370.0
2025-04-03,PIDILITIND.NS,1410.5250244140625,1433.925048828125,1410.5250244140625,1430.75,1420.9981689453125,358204.0
2025-04-03,POWERGRID.NS,289.3500061035156,299.95001220703125,285.1000061035156,299.1000061035156,289.6338195800781,23478876.0
2025-04-03,RELIANCE.NS,1233.050048828125,1251.800048828125,1233.050048828125,1248.699951171875,1243.732666015625,7434366.0
2025-04-03,SBILIFE.NS,1546.0,1558.9000244140625,1540.0,1542.25,1540.1090087890625,373548.0
2025-04-03,SBIN.NS,770.0,784.7000122070312,769.9500122070312,779.2000122070312,763.8619995117188,7956680.0
2025-04-03,SHREECEM.NS,30000.0,31139.94921875,29900.05078125,30902.0,30754.626953125,26224.0
2025-04-03,SHRIRAMFIN.NS,633.0,660.5499877929688,632.0,654.1500244140625,647.2843017578125,3704676.0
2025-04-03,SIEMENS.NS,3052.984375,3125.185302734375,3052.984375,3080.896240234375,3080.896240234375,677222.0
2025-04-03,SILVERBEES.NS,95.37999725341797,95.69000244140625,93.02999877929688,93.29000091552734,93.29000091552734,17528343.0
2025-04-03,SUNPHARMA.NS,1755.0,1812.699951171875,1750.0,1770.0,1752.806640625,5715573.0
2025-04-03,TATACONSUM.NS,1049.9000244140625,1075.25,1048.0999755859375,1071.0,1063.1207275390625,1595000.0
2025-04-03,TATAPOWER.NS,374.0,387.29998779296875,373.54998779296875,385.6499938964844,383.3935546875,6580525.0
2025-04-03,TATASTEEL.NS,153.0,155.97000122070312,152.60000610351562,153.6199951171875,150.11912536621094,15117526.0
2025-04-03,TCS.NS,3491.0,3502.0,3396.14990234375,3403.14990234375,3289.46875,4537821.0
2025-04-03,TECHM.NS,1397.0,1400.0,1360.25,1369.3499755859375,1330.84423828125,1943422.0
2025-04-03,TITAN.NS,3071.0,3151.0,3068.0,3127.550048828125,3118.166015625,1115568.0
2025-04-03,TRENT.NS,5630.0,5751.0,5610.0,5675.2998046875,5670.38720703125,960710.0
2025-04-03,TVSMOTOR.NS,2470.0,2501.0,2441.25,2476.050048828125,2476.050048828125,529522.0
2025-04-03,ULTRACEMCO.NS,11189.0,11650.0498046875,11155.0,11606.599609375,11533.4921875,361884.0
2025-04-03,VEDL.NS,457.5,457.6499938964844,438.1000061035156,439.5,417.28778076171875,13020114.0
2025-04-03,WIPRO.NS,259.8999938964844,260.5,255.3000030517578,256.3500061035156,245.0776824951172,12262561.0
2025-04-03,^NSEI,23150.30078125,23306.5,23145.80078125,23250.099609375,23250.099609375,283200.0
2025-04-04,ADANIENT.NS,2394.949951171875,2410.050048828125,2315.5,2334.64990234375,2333.4931640625,1219733.0
2025-04-04,ADANIGREEN.NS,949.9500122070312,956.0,917.6500244140625,923.7999877929688,923.7999877929688,3226540.0
2025-04-04,ADANIPORTS.NS,1196.0,1200.0999755859375,1143.0,1148.3499755859375,1142.7900390625,1785093.0
2025-04-04,ADANIPOWER.NS,105.5999984741211,107.9800033569336,104.33999633789062,106.51000213623047,106.51000213623047,44705885.0
2025-04-04,AMBUJACEM.NS,540.5999755859375,543.9500122070312,525.5999755859375,528.2000122070312,526.2734985351562,1254580.0
2025-04-04,APOLLOHOSP.NS,6672.0,6735.0,6582.0,6714.5498046875,6697.0751953125,279891.0
2025-04-04,ASIANPAINT.NS,2349.39990234375,2363.949951171875,2302.800048828125,2356.050048828125,2330.87353515625,1163188.0
2025-04-04,AXISBANK.NS,1081.5,1101.9000244140625,1075.449951171875,1091.300048828125,1090.3681640625,6059991.0
2025-04-04,BAJAJ-AUTO.NS,7880.0,7889.85009765625,7652.25,7685.10009765625,7495.1435546875,461228.0
2025-04-04,BAJAJFINSV.NS,1912.0,1929.949951171875,1897.0,1912.300048828125,1911.3687744140625,2120708.0
2025-04-04,BAJFINANCE.NS,865.5999755859375,879.7000122070312,858.3800048828125,871.885009765625,866.5380249023438,18496580.0
2025-04-04,BEL.NS,287.1000061035156,288.0,278.29998779296875,280.0,278.167724609375,19699594.0
2025-04-04,BHARTIARTL.NS,1754.5,1770.800048828125,1740.0,1743.449951171875,1728.9957275390625,7817334.0
2025-04-04,BPCL.NS,292.1499938964844,295.70001220703125,277.04998779296875,279.45001220703125,262.2939147949219,18852567.0
2025-04-04,BRITANNIA.NS,5033.4501953125,5150.0,4977.85009765625,5023.39990234375,4958.41943359375,722283.0
2025-04-04,CIPLA.NS,1495.699951171875,1495.699951171875,1390.050048828125,1415.25,1400.2916259765625,2768438.0
2025-04-04,COALINDIA.NS,396.0,396.0,382.6000061035156,385.04998779296875,359.7572937011719,6718760.0
2025-04-04,DABUR.NS,466.8999938964844,467.25,458.5,461.75,454.7641906738281,3850303.0
2025-04-04,DIVISLAB.NS,5760.0,5762.64990234375,5384.9501953125,5482.85009765625,5457.99755859375,681423.0
2025-04-04,DLF.NS,678.0,679.7000122070312,648.75,653.9500122070312,649.2014770507812,2860941.0
2025-04-04,DRREDDY.NS,1151.800048828125,1157.449951171875,1076.199951171875,1109.949951171875,1102.954833984375,5423861.0
2025-04-04,EICHERMOT.NS,5350.9501953125,5355.10009765625,5230.0,5247.89990234375,5180.7236328125,261887.0
2025-04-04,ETERNAL.NS,211.83999633789062,212.5800018310547,205.6699981689453,210.52999877929688,210.52999877929688,48296670.0
2025-04-04,GODREJCP.NS,1169.5,1173.449951171875,1142.949951171875,1156.5999755859375,1137.3673095703125,893054.0
